FEATURE,MICRO-FEATURE,TRIGGER,event,feature.name,feature.type,step.name,step.index,step.type,step.success,interaction.name,interaction.value,message.type,message.name,message.code,
Contas,Acordos - Fixo,No momento que a operação falhar a execução,'interface-message','agreements','bills',-,-,-,false,-,-,'error','string','string'
Contas,Alterar Vencimento - Fixo,Clique para acessar chat,'feature-interaction','change-due','bills','confirm-deactivation',1,'intermediary',false,-,-,-,-,-
Contas,Alterar Vencimento - Fixo,No carregamento da página,'feature-step','change-due','bills','confirm-deactivation',1,'intermediary',false,'confirm','next',-,-,-
Contas,Alterar Vencimento - Fixo,No carregamento da página,'feature-step','change-due','bills','success',2,'completion',true,-,-,-,-,-
Contas,Alterar Vencimento - Fixo,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','change-due','bills',-,-,-,false,-,-,'warning','string','string'
Contas,Alterar Vencimento - Fixo,No momento que a operação falhar a execução,'interface-message','change-due','bills',-,-,-,false,-,-,'error','string','string'
Contas,Conta Detalhada Pela Internet - Fixo,No carregamento da página,'feature-step','detailed-bill','bills','home',1,'initial',false,-,-,-,-,-
Contas,Conta Detalhada Pela Internet - Fixo,Clique para salvar contar ou cancelar,'feature-interaction','detailed-bill','bills','home',1,'initial',false,'options','save-bill' | 'cancel',-,-,-
Contas,Conta Detalhada Pela Internet - Fixo,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','detailed-bill','bills',-,-,-,false,-,-,'warning','string','string'
Contas,Conta Detalhada Pela Internet - Fixo,No momento que a operação falhar a execução,'interface-message','detailed-bill','bills',-,-,-,false,-,-,'error','string','string'
Contas,Controle de Conta - Fixo,No carregamento da página,'feature-step','bill-control','bills','home',1,'initial',false,-,-,-,-,-
Contas,Controle de Conta - Fixo,Clique para salvar contar ou cancelar,'feature-interaction','bill-control','bills','home',1,'initial',false,'options','save-bill' | 'internet-bill',-,-,-
Contas,Controle de Conta - Fixo,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','bill-control','bills',-,-,-,false,-,-,'warning','string','string'
Contas,Controle de Conta - Fixo,No momento que a operação falhar a execução,'interface-message','bill-control','bills',-,-,-,false,-,-,'error','string','string'
Contas,Contas Contestadas - Fixo,No carregamento da página,'feature-step','replied-bills','bills','home',1,'initial',false,-,-,-,-,-
Contas,Contas Contestadas - Fixo,Clique para acessar chat,'feature-interaction','replied-bills','bills','home',1,'initial',false,'options','access-chat',-,-,-
Contas,Contas Contestadas - Fixo,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','replied-bills','bills',-,-,-,false,-,-,'warning','string','string'
Contas,Contas Contestadas - Fixo,No momento que a operação falhar a execução,'interface-message','replied-bills','bills',-,-,-,false,-,-,'error','string','string'
Contas,Pagamento Facil - Fixo,No carregamento da página,'feature-step','easy-payment','bills','home',1,'initial',false,-,-,-,-,-
Contas,Pagamento Facil - Fixo,Clique em próximo passo,'feature-interaction','easy-payment','bills','home',1,'initial',false,'options','next',-,-,-
Contas,Pagamento Facil - Fixo,No carregamento da página,'feature-step','easy-payment','bills','payment-request',2,'intermediary',false,-,-,-,-,-
Contas,Pagamento Facil - Fixo,Clique em algum dos bancos,'feature-interaction','easy-payment','bills','payment-request',2,'intermediary',false,'select-bank','next',-,-,-
Contas,Pagamento Facil - Fixo,No carregamento da página,'feature-step','easy-payment','bills','payment-request',3,'intermediary',false,-,-,-,-,-
Contas,Pagamento Facil - Fixo,Clique para cadastrar o débito automático,'feature-interaction','easy-payment','bills','payment-request',3,'intermediary',false,'select-bank','next',-,-,-
Contas,Pagamento Facil - Fixo,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','easy-payment','bills',-,-,-,false,-,-,'warning','string','string'
Contas,Pagamento Facil - Fixo,No momento que a operação falhar a execução,'interface-message','easy-payment','bills',-,-,-,false,-,-,'error','string','string'
Contas,Resumo da Compra - Fixo,No carregamento da página,'feature-step','puchase-summary','bills','home',1,'initial',false,-,-,-,-,-
Contas,Resumo da Compra - Fixo,Clique em algum produto (após selecionar o mês desejado),'feature-interaction','puchase-summary','bills','home',1,'initial',false,'options','save-bill' | 'cancel',-,-,-
Contas,Resumo da Compra - Fixo,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','puchase-summary','bills',-,-,-,false,-,-,'warning','string','string'
Contas,Resumo da Compra - Fixo,No momento que a operação falhar a execução,'interface-message','puchase-summary','bills',-,-,-,false,-,-,'error','string','string'
Planos,Meu Plano - Detalhe do Plano,No carregamento da página,'feature-step','plan-detailed','plans','home',1,'initial',false,-,-,-,-,-
Planos,Meu Plano - Detalhe do Plano,"Clique para enviar por e-mail, gerar PDF , imprimir ou trocar de plano",'feature-interaction','plan-detailed','plans','home',1,'initial',false,'contratcs' | 'binding-contract' | 'tax','to-print' | 'salve-to-pdf' | 'send-by-email' | 'change-plan' | 'internet-consumption',-,-,-
Planos,Meu Plano - Detalhe do Plano,No carregamento da página,'feature-step','plan-detailed','plans',send-by-email',2,'intermediary',false,-,-,-,-,-
Planos,Meu Plano - Detalhe do Plano,Clique para enviar,'feature-interaction','plan-detailed','plans','send-by-email',2,'intermediary',false,'confirm','next' | 'cancel',-,-,-
Planos,Meu Plano - Detalhe do Plano,No carregamento da página,'feature-step','plan-detailed','plans','success',3,'completion',true,-,-,-,-,-
Planos,Meu Plano - Detalhe do Plano,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','plan-detailed','plans',-,-,-,false,-,-,'warning','string','string'
Planos,Meu Plano - Detalhe do Plano,No momento que a operação falhar a execução,'interface-message','plan-detailed','plans',-,-,-,false,-,-,'error','string','string'
Planos,Contrato,No carregamento da página,'feature-step','contracts','plans','home',1,'initial',false,-,-,-,-,-
Planos,Contrato,Clique para visualizar contrato,'feature-interaction','contracts','plans','home',1,'initial',false,'options','contract-view' | 'binding-contract-view',-,-,-
Planos,Contrato,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','contracts','plans',-,-,-,false,-,-,'warning','string','string'
Planos,Contrato,No momento que a operação falhar a execução,'interface-message','contracts','plans',-,-,-,false,-,-,'error','string','string'
Pacotes e Serviços,Pacotes - Contratação,No carregamento da página,'feature-step','packages','pack-and-services','home',1,'initial',false,-,-,-,-,-
Pacotes e Serviços,Pacotes - Contratação,Clique para contratar ou desativar algum pacote,'feature-interaction','packages','pack-and-services','home',1,'initial',false,'to-hire','next' | 'cancel',-,-,-
Pacotes e Serviços,Pacotes - Contratação,No carregamento da página,'feature-step','packages','pack-and-services','confirm-hiring',2,'intermediary',false,-,-,-,-,-
Pacotes e Serviços,Pacotes - Contratação,Clique para confirmar contratação,'feature-interaction','packages','pack-and-services','confirm-hiring',2,'intermediary',false,'confirm','next' | 'cancel',-,-,-
Pacotes e Serviços,Pacotes - Contratação,No carregamento da página,'feature-step','packages','pack-and-services','success',3,'completion',true,-,-,-,-,-
Pacotes e Serviços,Pacotes - Contratação,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','packages','pack-and-services',-,-,-,false,-,-,'warning','string','string'
Pacotes e Serviços,Pacotes - Contratação,No momento que a operação falhar a execução,'interface-message','packages','pack-and-services',-,-,-,false,-,-,'error','string','string'
Pacotes e Serviços,Pacotes - Contratação,No carregamento da página,'feature-step','packages','pack-and-services','home',1,'initial',false,-,-,-,-,-
Pacotes e Serviços,Consulta de servicos ativos,Clique para cancelar algum serviço,'feature-interaction','active-services-query','pack-and-services','home',1,'initial',false,'cancel-service','next',-,-,-
Pacotes e Serviços,Consulta de servicos ativos,No carregamento da página,'feature-step','active-services-query','pack-and-services','cancel-service-success',2,'completion',true,-,-,-,-,-
Pacotes e Serviços,Consulta de servicos ativos,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','active-services-query','pack-and-services',-,-,-,false,-,-,'warning','string','string'
Pacotes e Serviços,Consulta de servicos ativos,No momento que a operação falhar a execução,'interface-message','active-services-query','pack-and-services',-,-,-,false,-,-,'error','string','string'
Pacotes e Serviços,Vivo Travel Roaming Internacional - Ativação,No carregamento da página,'feature-step','roaming-services-activation','pack-and-services','home',1,'initial',false,-,-,-,-,-
Pacotes e Serviços,Vivo Travel Roaming Internacional - Ativação,Clique para ativar ou desativar o roaming,'feature-interaction','roaming-services-activation','pack-and-services','home',1,'initial',false,'to-active','next',-,-,-
Pacotes e Serviços,Vivo Travel Roaming Internacional - Ativação,No carregamento da página,'feature-step','roaming-services-activation','pack-and-services','confirm-activation',2,'intermediary',false,-,-,-,-,-
Pacotes e Serviços,Vivo Travel Roaming Internacional - Ativação,Clique para ativar ou não ativar o roaming,'feature-interaction','roaming-services-activation','pack-and-services','confirm-activation',2,'intermediary',false,'confirm','next' | 'cancel',-,-,-
Pacotes e Serviços,Vivo Travel Roaming Internacional - Ativação,No carregamento da página,'feature-step','roaming-services-activation','pack-and-services','activation-success',3,'completion',true,-,-,-,-,-
Pacotes e Serviços,Vivo Travel Roaming Internacional - Ativação,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','roaming-services-activation','pack-and-services',-,-,-,false,-,-,'warning','string','string'
Pacotes e Serviços,Vivo Travel Roaming Internacional - Ativação,No momento que a operação falhar a execução,'interface-message','roaming-services-activation','pack-and-services',-,-,-,false,-,-,'error','string','string'
Pacotes e Serviços,Vivo Travel Roaming Internacional - Desativação,No carregamento da página,'feature-step','roaming-services-deactivation','pack-and-services','home',1,'initial',false,-,-,-,-,-
Pacotes e Serviços,Vivo Travel Roaming Internacional - Desativação,Clique para ativar ou desativar o roaming,'feature-interaction','roaming-services-deactivation','pack-and-services','home',1,'initial',false,'to-disable','next',-,-,-
Pacotes e Serviços,Vivo Travel Roaming Internacional - Desativação,No carregamento da página,'feature-step','roaming-services-deactivation','pack-and-services','deactivation-success',2,'completion',true,-,-,-,-,-
Pacotes e Serviços,Vivo Travel Roaming Internacional - Desativação,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','roaming-services-deactivation','pack-and-services',-,-,-,false,-,-,'warning','string','string'
Pacotes e Serviços,Vivo Travel Roaming Internacional - Desativação,No momento que a operação falhar a execução,'interface-message','roaming-services-deactivation','pack-and-services',-,-,-,false,-,-,'error','string','string'
Pacotes e Serviços,Chamada em espera - Ativação,No carregamento da página,'feature-step','call-waiting-activation','pack-and-services','home',1,'initial',false,-,-,-,-,-
Pacotes e Serviços,Chamada em espera - Ativação,Clique para ativar chamada em espera,'feature-interaction','call-waiting-activation','pack-and-services','home',1,'initial',false,'to-active','next',-,-,-
Pacotes e Serviços,Chamada em espera - Ativação,No carregamento da página,'feature-step','call-waiting-activation','pack-and-services','confirm-activation',2,'intermediary',false,-,-,-,-,-
Pacotes e Serviços,Chamada em espera - Ativação,Clique para confirmar ativação,'feature-interaction','call-waiting-activation','pack-and-services','confirm-activation',2,'intermediary',false,'confirm','next' | 'cancel',-,-,-
Pacotes e Serviços,Chamada em espera - Ativação,No carregamento da página,'feature-step','call-waiting-activation','pack-and-services','activation-success',3,'completion',true,-,-,-,-,-
Pacotes e Serviços,Chamada em espera - Ativação,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','call-waiting-activation','pack-and-services',-,-,-,false,-,-,'warning','string','string'
Pacotes e Serviços,Chamada em espera - Ativação,No momento que a operação falhar a execução,'interface-message','call-waiting-activation','pack-and-services',-,-,-,false,-,-,'error','string','string'
Pacotes e Serviços,Chamada em espera - Desativação,No carregamento da página,'feature-step','call-waiting-deactivation','pack-and-services','home',1,'initial',false,-,-,-,-,-
Pacotes e Serviços,Chamada em espera - Desativação,Clique para desativar chamada em espera,'feature-interaction','call-waiting-deactivation','pack-and-services','home',1,'initial',false,'to-disable','next',-,-,-
Pacotes e Serviços,Chamada em espera - Desativação,No carregamento da página,'feature-step','call-waiting-deactivation','pack-and-services','confirm-deactivation',2,'intermediary',false,-,-,-,-,-
Pacotes e Serviços,Chamada em espera - Desativação,Clique para confirmar desativação,'feature-interaction','call-waiting-deactivation','pack-and-services','confirm-deactivation',2,'intermediary',false,'confirm','next' | 'cancel',-,-,-
Pacotes e Serviços,Chamada em espera - Desativação,No carregamento da página,'feature-step','call-waiting-deactivation','pack-and-services','deactivation-success',3,'completion',true,-,-,-,-,-
Pacotes e Serviços,Chamada em espera - Desativação,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','call-waiting-deactivation','pack-and-services',-,-,-,false,-,-,'warning','string','string'
Pacotes e Serviços,Chamada em espera - Desativação,No momento que a operação falhar a execução,'interface-message','call-waiting-deactivation','pack-and-services',-,-,-,false,-,-,'error','string','string'
Pacotes e Serviços,Agenda de Contatos - Adicionar,No carregamento da página,'feature-step','add-contact-list','pack-and-services','home',1,'initial',false,-,-,-,-,-
Pacotes e Serviços,Agenda de Contatos - Adicionar,Clique para incluir novo contato,'feature-interaction','add-contact-list','pack-and-services','home',1,'initial',false,'to-add','next',-,-,-
Pacotes e Serviços,Agenda de Contatos - Adicionar,No carregamento da página,'feature-step','add-contact-list','pack-and-services','contact-information',2,'intermediary',false,-,-,-,-,-
Pacotes e Serviços,Agenda de Contatos - Adicionar,Clique para adicionar número,'feature-interaction','add-contact-list','pack-and-services','contact-information',2,'intermediary',false,'confirm','next' | 'cancel',-,-,-
Pacotes e Serviços,Agenda de Contatos - Adicionar,No carregamento da página,'feature-step','add-contact-list','pack-and-services','add-contact-success',3,'completion',true,-,-,-,-,-
Pacotes e Serviços,Agenda de Contatos - Adicionar,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','add-contact-list','pack-and-services',-,-,-,false,-,-,'warning','string','string'
Pacotes e Serviços,Agenda de Contatos - Adicionar,No momento que a operação falhar a execução,'interface-message','add-contact-list','pack-and-services',-,-,-,false,-,-,'error','string','string'
Pacotes e Serviços,Agenda de Contatos - Remover,No carregamento da página,'feature-step','remove-contact-list','pack-and-services','home',1,'initial',false,-,-,-,-,-
Pacotes e Serviços,Agenda de Contatos - Remover,Clique para remover contato,'feature-interaction','remove-contact-list','pack-and-services','home',1,'initial',false,'to-remove','next',-,-,-
Pacotes e Serviços,Agenda de Contatos - Remover,No carregamento da página,'feature-step','remove-contact-list','pack-and-services','confirm',2,'intermediary',false,-,-,-,-,-
Pacotes e Serviços,Agenda de Contatos - Remover,Clique para confirmar,'feature-interaction','remove-contact-list','pack-and-services','confirm',2,'intermediary',false,'confirm','next' | 'cancel',-,-,-
Pacotes e Serviços,Agenda de Contatos - Remover,No carregamento da página,'feature-step','remove-contact-list','pack-and-services','remove-contact-success',3,'completion',true,-,-,-,-,-
Pacotes e Serviços,Agenda de Contatos - Remover,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','remove-contact-list','pack-and-services',-,-,-,false,-,-,'warning','string','string'
Pacotes e Serviços,Agenda de Contatos - Remover,No momento que a operação falhar a execução,'interface-message','remove-contact-list','pack-and-services',-,-,-,false,-,-,'error','string','string'
Pacotes e Serviços,Vivo Agenda,No carregamento da página,'feature-step','vivo-schedule','pack-and-services','home',1,'initial',false,-,-,-,-,-
Pacotes e Serviços,Vivo Agenda,Clique para acessar Vivo Agenda (link),'feature-interaction','vivo-schedule','pack-and-services','home',1,'initial',false,'access-link','next',-,-,-
Pacotes e Serviços,Vivo Agenda,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','vivo-schedule','pack-and-services',-,-,-,false,-,-,'warning','string','string'
Pacotes e Serviços,Vivo Agenda,No momento que a operação falhar a execução,'interface-message','vivo-schedule','pack-and-services',-,-,-,false,-,-,'error','string','string'
Pacotes e Serviços,Vivo Musica,No carregamento da página,'feature-step','vivo-music','pack-and-services','home',1,'initial',false,-,-,-,-,-
Pacotes e Serviços,Vivo Musica,Clique em Assine já,'feature-interaction','vivo-music','pack-and-services','home',1,'initial',false,'to-hire','next',-,-,-
Pacotes e Serviços,Vivo Musica,No carregamento da página,'feature-step','vivo-music','pack-and-services','rates',2,'intermediary',false,-,-,-,-,-
Pacotes e Serviços,Vivo Musica,Clique em contratar ou cancelar alguma das opções,'feature-interaction','vivo-music','pack-and-services','rates',2,'intermediary',false,'to-hire','next' | 'cancel',-,-,-
Pacotes e Serviços,Vivo Musica,No carregamento da página,'feature-step','vivo-music','pack-and-services','success',3,'completion',true,-,-,-,-,-
Pacotes e Serviços,Vivo Musica,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','vivo-music','pack-and-services',-,-,-,false,-,-,'warning','string','string'
Pacotes e Serviços,Vivo Musica,No momento que a operação falhar a execução,'interface-message','vivo-music','pack-and-services',-,-,-,false,-,-,'error','string','string'
Pacotes e Serviços,Troca de Aparelho,No carregamento da página,'feature-step','appliance-change','pack-and-services','home',1,'initial',false,-,-,-,-,-
Pacotes e Serviços,Troca de Aparelho,"Clique em ""Quero trocar agora""",'feature-interaction','appliance-change','pack-and-services','home',1,'initial',false,'to-hire','next',-,-,-
Pacotes e Serviços,Troca de Aparelho,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','appliance-change','pack-and-services',-,-,-,false,-,-,'warning','string','string'
Pacotes e Serviços,Troca de Aparelho,No momento que a operação falhar a execução,'interface-message','appliance-change','pack-and-service',-,-,-,false,-,-,'error','string','string'
Pacotes e Serviços,Fale com a Vivo ,No carregamento da página,'feature-step','appliance-change','pack-and-services','home',1,'initial',false,-,-,-,-,-
Pacotes e Serviços,Fale com a Vivo ,Clique para ligar (número de telefone),'feature-interaction','appliance-change','pack-and-services','home',1,'initial',false,'to-call','next',-,-,-
Pacotes e Serviços,Fale com a Vivo ,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','appliance-change','pack-and-services',-,-,-,false,-,-,'warning','string','string'
Pacotes e Serviços,Fale com a Vivo ,No momento que a operação falhar a execução,'interface-message','appliance-change','pack-and-services',-,-,-,false,-,-,'error','string','string'
Pacotes e Serviços,Meu Serviços - Fixo 2 - Home,No carregamento da página,'feature-step','my-services','pack-and-services','home',1,'initial',false,-,-,-,-,-
Pacotes e Serviços,Meu Serviços - Fixo 2 - Home,Clique para ver detalhes de algum serviço ou Clique em alguma opção do acesso rápido,'feature-interaction','my-services','pack-and-services','home',1,'initial',false,'options','highlight' | 'quick-access',-,-,-
Pacotes e Serviços,Meu Serviços - Fixo 2 - Fixo,No carregamento da página,'feature-step','my-services','pack-and-services','landline',2,'intermediary',false,-,-,-,-,-
Pacotes e Serviços,Meu Serviços - Fixo 2- Fixo,"Clique em ofertas , Clique em algum dos ""Meus serviços"", Clique em algum serviço adicional ou Clique em algum plano",'feature-interaction','my-services','pack-and-services','landline',2,'intermediary',false,'options','offers' | 'my-services' | 'additional-services' | 'new-plan',-,-,-
Pacotes e Serviços,Meu Serviços - Fixo 2- Fixo,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','my-services','pack-and-services',-,-,-,false,-,-,'warning','string','string'
Pacotes e Serviços,Meu Serviços - Fixo 2- Fixo,No momento que a operação falhar a execução,'interface-message','my-services','pack-and-services',-,-,-,false,-,-,'error','string','string'
Pacotes e Serviços,Meu Serviços - Fixo 2 - Home,No carregamento da página,'feature-step','my-services','pack-and-services','home',1,'initial',false,-,-,-,-,-
Pacotes e Serviços,Meu Serviços - Fixo 2 - Home,Clique para ver detalhes de algum serviço ou Clique em alguma opção do acesso rápido,'feature-interaction','my-services','pack-and-services','home',1,'initial',false,'options','highlight' | 'quick-access',-,-,-
Pacotes e Serviços,Meu Serviços - Fixo 2 - Internet,No carregamento da página,'feature-step','my-services','pack-and-services','broadband',2,'intermediary',false,-,-,-,-,-
Pacotes e Serviços,Meu Serviços - Fixo 2 - Internet,Clique para alterar velocidade ou em pacotes recomendados,'feature-interaction','my-services','pack-and-services','broadband',2,'intermediary',false,'options','change speed' | 'recommended-packs',-,-,-
Pacotes e Serviços,Meu Serviços - Fixo 2 - Internet,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','my-services','pack-and-services',-,-,-,false,-,-,'warning','string','string'
Pacotes e Serviços,Meu Serviços - Fixo 2 - Internet,No momento que a operação falhar a execução,'interface-message','my-services','pack-and-services',-,-,-,false,-,-,'error','string','string'
Pacotes e Serviços,Meu Serviços - Fixo 2 - Home,No carregamento da página,'feature-step','my-services','pack-and-services','home',1,'initial',false,-,-,-,-,-
Pacotes e Serviços,Meu Serviços - Fixo 2 - Home,Clique para ver detalhes de algum serviço ou Clique em alguma opção do acesso rápido,'feature-interaction','my-services','pack-and-services','home',1,'initial',false,'options','highlight' | 'quick-access',-,-,-
Pacotes e Serviços,Meu Serviços - Fixo 2 - TV,No carregamento da página,'feature-step','my-services','pack-and-services','tv',2,'intermediary',false,-,-,-,-,-
Pacotes e Serviços,Meu Serviços - Fixo 2 - TV,"Clique para ver canais, Alterar plano, Pacotes recomendados ou Clique em algum serviço adicional",'feature-interaction','my-services','pack-and-services','tv',2,'intermediary',false,'options','view-channels' | 'change-plan' | 'recommended-packs' | 'additional-services',-,-,-
Pacotes e Serviços,Meu Serviços - Fixo 2 - TV,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','my-services','pack-and-services',-,-,-,false,-,-,'warning','string','string'
Pacotes e Serviços,Meu Serviços - Fixo 2 - TV,No momento que a operação falhar a execução,'interface-message','my-services','pack-and-services',-,-,-,false,-,-,'error','string','string'
Pacotes e Serviços,Meu Serviços - Com Portabilidade - Fixo 2,No carregamento da página,'feature-step','my-services-'portability','pack-and-services',with-portability',1,'initial',false,-,-,-,-,-
Pacotes e Serviços,Meu Serviços - Com Portabilidade - Fixo 2,Clique para alterar número,'feature-interaction','my-services-'portability','pack-and-services',with-portability',1,'initial',false,'change-number','change-number',-,-,-
Pacotes e Serviços,Meu Serviços - Com Portabilidade - Fixo 2,No carregamento da página,'feature-step','my-services-'portability','pack-and-services',with-portability',2,'completion',true,-,-,-,-,-
Pacotes e Serviços,Meu Serviços - Com Portabilidade - Fixo 2,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','my-services-'portability','pack-and-services',-,-,-,false,-,-,'warning','string','string'
Pacotes e Serviços,Meu Serviços - Com Portabilidade - Fixo 2,No momento que a operação falhar a execução,'interface-message','my-services-'portability','pack-and-services',-,-,-,false,-,-,'error','string','string'
Pacotes e Serviços,Meu Serviços - Sem Portabilidade - Fixo 2,No carregamento da página,'feature-step','my-services-'portability','pack-and-services','without-portability',1,'initial',false,-,-,-,-,-
Pacotes e Serviços,Meu Serviços - Sem Portabilidade - Fixo 2,Clique para alterar número,'feature-interaction','my-services-'portability','pack-and-services','without-portability',1,'initial',false,'change-number','change-number',-,-,-
Pacotes e Serviços,Meu Serviços - Sem Portabilidade - Fixo 2,No carregamento da página,'feature-step','my-services-'portability','pack-and-services','without-portability',2,'completion',true,-,-,-,-,-
Pacotes e Serviços,Meu Serviços - Sem Portabilidade - Fixo 2,No momento que o sistema retornar um aviso para a não-realização da operação,'interface-message','my-services-'portability','pack-and-services',-,-,-,false,-,-,'warning','string','string'
Pacotes e Serviços,Meu Serviços - Sem Portabilidade - Fixo 2,No momento que a operação falhar a execução,'interface-message','my-services-'portability','pack-and-services',-,-,-,false,-,-,'error','string','string'
Saldo e Recarga,Meus saldos,Exibição da tela de inicio,'feature-step','balances','balance-and-recharge','home',1,'initial',false,-,-,-,-,-
Saldo e Recarga,Meus saldos,Clique em ver extrato,'feature-interaction','balances','balance-and-recharge','home',1,'initial',false,'view-statement','view-statement',-,-,-
Saldo e Recarga,Meus saldos,Exibição da tela de detalhamento do saldo,'feature-step','balances','balance-and-recharge','home',1,'completion',false,-,-,-,-,-
Saldo e Recarga,Meus saldos,Clique para recarregar,'feature-interaction','recharge','balance-and-recharge','home',1,'initial',false,'recharge-now','recharge-now',-,-,-
Saldo e Recarga,Recarga,No carregamento da página,'feature-step','recharge','balance-and-recharge','home',1,'initial',false,-,-,-,-,-
Saldo e Recarga,Recarga,Clique para escolher valor de recarga,'feature-interaction','recharge','balance-and-recharge','home',1,'initial',false,'options',[VALOR RECARGA]*,-,-,-
Saldo e Recarga,Recarga,Clique para continuar,'feature-interaction','recharge','balance-and-recharge','home',1,'initial',false,'options','next',-,-,-
,,,,,,,,,,,,,,
